t,x,y,z,dt,dx,dy,velocity_ms
76.2946,-64.05227661132812,52.89443206787109,0.0020921926479786,0.009000000000000341,-0.06148529052734375,-0.027877807617194605,7.2131824216244835
76.3006,-64.09449768066406,52.87525177001953,0.0020918671507388,0.006000000000000227,-0.0422210693359375,-0.019180297851555395,7.181069280938149
76.3095,-64.15460968017578,52.84785079956055,0.0020913907792419,0.008899999999997021,-0.06011199951171875,-0.027400970458984375,7.153009228345471
76.3183,-64.21297454833984,52.82109832763672,0.0020909074228256,0.008799999999993702,-0.0583648681640625,-0.026752471923828125,7.123752458592554
76.3274,-64.26931762695312,52.79519271850586,0.0020904431585222,0.00910000000000366,-0.05634307861328125,-0.025905609130859375,7.093602522415061
76.3362,-64.31726837158203,52.77302169799805,0.0020900524687021,0.008800000000007913,-0.04795074462890625,-0.0221710205078125,7.066950729209136
76.3425,-64.35205078125,52.75693893432617,0.0020897691138088,0.0062999999999959755,-0.03478240966796875,-0.016082763671875,7.043975782777438
76.3511,-64.41202545166016,52.729042053222656,0.0020889495499432,0.008600000000001273,-0.05997467041015625,-0.027896881103515625,7.022059221544891
76.36,-64.48014831542969,52.69728469848633,0.0020878750365227,0.008899999999997021,-0.06812286376953125,-0.031757354736328125,7.003942537170187
76.3696,-64.54003143310547,52.66918182373047,0.0020867674611508,0.009600000000006048,-0.05988311767578125,-0.028102874755859375,6.991270659416487
76.3751,-64.57067108154297,52.65474319458008,0.0020861455705016,0.00549999999999784,-0.0306396484375,-0.014438629150390625,6.961941766933406
76.3843,-64.62335968017578,52.6298828125,0.0020851111039519,0.00919999999999277,-0.0526885986328125,-0.024860382080078125,6.920640755510841
76.393,-64.68647003173828,52.59986877441406,0.0020840913057327,0.008700000000004593,-0.0631103515625,-0.0300140380859375,6.895489739625555
76.402,-64.74910736083984,52.57004165649414,0.002083079656586,0.009000000000000341,-0.0626373291015625,-0.029827117919921875,6.8883381968792525
76.4114,-64.8004379272461,52.54541778564453,0.0020822514779865,0.009399999999999409,-0.05133056640625,-0.024623870849609375,6.8780919381961905
76.4169,-64.83063507080078,52.53093719482422,0.0020817641634494,0.00549999999999784,-0.0301971435546875,-0.0144805908203125,6.826418815496469
76.4263,-64.8916244506836,52.50153350830078,0.0020813492592424,0.009399999999999409,-0.0609893798828125,-0.0294036865234375,6.772952130527584
76.4354,-64.95475769042969,52.47104263305664,0.0020811264403164,0.00910000000000366,-0.06313323974609375,-0.030490875244140625,6.776699211544272
76.444,-65.0021743774414,52.44803237915039,0.0020809809211641,0.008600000000001273,-0.04741668701171875,-0.02301025390625,6.791478297493913
