TimeStep,PosX,PosY,PosZ,VelX,VelY,VelZ
1957,-33.452049255371094,-59.03657913208008,0.002020874060690403,20.80118179321289,0.2789022624492645,8.230209459725302e-06
1958,-33.244384765625,-59.0338134765625,0.0020247267093509436,20.7667179107666,0.2981775999069214,7.810592251189519e-06
1959,-33.037086486816406,-59.0308837890625,0.002028770511969924,20.729841232299805,0.3137114644050598,7.524490229116054e-06
1960,-32.8301887512207,-59.02777099609375,0.0020330429542809725,20.689666748046875,0.3298785388469696,5.273818715068046e-06
1961,-32.62373733520508,-59.02450180053711,0.002037696773186326,20.64543914794922,0.3452968895435333,5.064010565547505e-06
1962,-32.41776657104492,-59.02107620239258,0.0020432663150131702,20.597064971923828,0.35996830463409424,6.4563751038804185e-06
1963,-32.21232223510742,-59.01749801635742,0.002049522241577506,20.544795989990234,0.3739139139652252,5.9795379456772935e-06
1964,-32.007442474365234,-59.0137825012207,0.002056732075288892,20.488821029663086,0.3871540427207947,6.189346095197834e-06
1965,-31.80315589904785,-59.00992965698242,0.0020650101359933615,20.429311752319336,0.3997098505496979,6.599426342290826e-06
1966,-31.599498748779297,-59.00595474243164,0.0020738982129842043,20.366432189941406,0.4116015136241913,4.177093614998739e-06
1967,-31.396503448486328,-59.00185775756836,0.0020836256444454193,20.300331115722656,0.4228506088256836,4.1007992876984645e-06
1968,-31.19420051574707,-58.997650146484375,0.0020942306146025658,20.231143951416016,0.43347716331481934,5.598068128165323e-06
1969,-30.99262046813965,-58.99333190917969,0.0021054840181022882,20.15899658203125,0.4435107409954071,5.0544736041047145e-06
1970,-30.791793823242188,-58.98891830444336,0.0021173476707190275,20.084001541137695,0.452970415353775,5.264282208372606e-06
1971,-30.59174156188965,-58.98440933227539,0.002129897940903902,20.006263732910156,0.4618752598762512,5.826949745824095e-06
1972,-30.39249610900879,-58.97981262207031,0.0021428298205137253,19.925884246826172,0.4702433943748474,3.890991138177924e-06
1973,-30.194047927856445,-58.97513198852539,0.002155914204195142,19.846233367919922,0.47825393080711365,4.1007992876984645e-06
1974,-29.996389389038086,-58.97037124633789,0.002168846083804965,19.767213821411133,0.48590919375419617,4.692077709478326e-06
1975,-29.799509048461914,-58.96554946899414,0.0021816252265125513,19.689115524291992,0.49028247594833374,5.712508936994709e-06
1976,-29.6033992767334,-58.96067428588867,0.0021936034318059683,19.61200523376465,0.4957031011581421,1.678466787780053e-06
1977,-29.408050537109375,-58.95573425292969,0.0022050475236028433,19.53604507446289,0.5008503794670105,2.2888182229507947e-06
1978,-29.213468551635742,-58.950740814208984,0.0022158813662827015,19.4595890045166,0.505646824836731,1.3160705520931515e-06
1979,-29.019662857055664,-58.9456901550293,0.002226333599537611,19.3815975189209,0.510047197341919,1.945495569088962e-06
1980,-28.826618194580078,-58.94060516357422,0.0022362135350704193,19.30531120300293,0.5141897201538086,1.5068053471622989e-06
1981,-28.63432502746582,-58.93546676635742,0.002245140029117465,19.230520248413086,0.5180666446685791,1.6212462696785224e-06
1982,-28.442771911621094,-58.93029022216797,0.0022537994664162397,19.15597915649414,0.5216258764266968,5.855560175405117e-06
1983,-28.251983642578125,-58.92507553100586,0.0022618866059929132,19.079845428466797,0.5247954726219177,3.7765501019748626e-06
1984,-28.06195068359375,-58.91982650756836,0.0022694396320730448,19.004093170166016,0.5276620984077454,4.177093614998739e-06
1985,-27.872655868530273,-58.91455078125,0.0022764205932617188,18.93026351928711,0.5303024053573608,3.128051730527659e-06
1986,-27.684078216552734,-58.90924072265625,0.002282714704051614,18.858455657958984,0.5327239632606506,2.689361508600996e-06
1987,-27.496234893798828,-58.90391540527344,0.0022887038066983223,18.7850399017334,0.5347892045974731,2.422332727292087e-06
1988,-27.30913734436035,-58.898563385009766,0.002294158795848489,18.710474014282227,0.5365244746208191,-1.3542174883696134e-06
1989,-27.122760772705078,-58.893192291259766,0.0022991180885583162,18.638227462768555,0.5380704998970032,-8.48770127959142e-07
1990,-26.937091827392578,-58.88780212402344,0.002303504850715399,18.567447662353516,0.5394017696380615,-1.6212463549436507e-07
1991,-26.75213050842285,-58.88240051269531,0.0023075102362781763,18.49650001525879,0.5404633283615112,-2.8610227786884934e-07
1992,-26.56789207458496,-58.87699508666992,0.002311134245246649,18.424287796020508,0.5412241816520691,-3.433227391269611e-07
1993,-26.384357452392578,-58.8715705871582,0.002314414829015732,18.353639602661133,0.5417968034744263,-1.468658410885837e-06
1994,-26.201528549194336,-58.86617660522461,0.00231731403619051,18.283550262451172,0.5392041206359863,-5.912780807193485e-07
1995,-26.019386291503906,-58.86078643798828,0.0023197936825454235,18.214275360107422,0.5378186106681824,9.5367431640625e-07
1996,-25.83793067932129,-58.855403900146484,0.0023219299037009478,18.145885467529297,0.5362985134124756,1.9073486328125e-06
1997,-25.65715217590332,-58.850032806396484,0.002323684748262167,18.0781307220459,0.5346295833587646,2.441406195430318e-06
1998,-25.477046966552734,-58.84467697143555,0.0023251341190189123,18.01077651977539,0.5328010320663452,1.9931792394345393e-06
1999,-25.297611236572266,-58.83933639526367,0.002326393034309149,17.94382095336914,0.5308111310005188,1.716613724056515e-06
2000,-25.118839263916016,-58.834007263183594,0.0023271942045539618,17.8774356842041,0.5286651849746704,-1.697540255918284e-06
2001,-24.940725326538086,-58.828704833984375,0.0023277662694454193,17.811750411987305,0.5263680815696716,-3.814697180359872e-08
2002,-24.763256072998047,-58.823421478271484,0.0023280333261936903,17.746734619140625,0.5239211916923523,1.9073485191256623e-07
2003,-24.586435317993164,-58.81816101074219,0.0023280333261936903,17.68226432800293,0.5213238596916199,-7.629394076502649e-07
2004,-24.410253524780273,-58.81292724609375,0.0023278044536709785,17.618255615234375,0.5185872316360474,-2.193450825416221e-07
2005,-24.234708786010742,-58.80772018432617,0.0023273848928511143,17.55473518371582,0.5157161951065063,1.3828276905769599e-06
2006,-24.059791564941406,-58.80253601074219,0.0023267364595085382,17.49178123474121,0.5127172470092773,1.0204314548900584e-06
2007,-23.885498046875,-58.797386169433594,0.0023259734734892845,17.429433822631836,0.5095961093902588,1.535415663056483e-06
2008,-23.711822509765625,-58.79226303100586,0.0023249052464962006,17.367650985717773,0.5063573122024536,1.8978118987433845e-06
2009,-23.538759231567383,-58.78717803955078,0.002323760883882642,17.306371688842773,0.5030044317245483,2.5367735361214727e-06
2010,-23.366302490234375,-58.78212356567383,0.0023225019685924053,17.245574951171875,0.49954313039779663,2.384185791015625e-06
2011,-23.19445037841797,-58.777103424072266,0.0023210144136101007,17.185287475585938,0.49597984552383423,1.306533818024036e-06
2012,-23.023195266723633,-58.77213668823242,0.002319602994248271,17.125608444213867,0.48978191614151,1.7547606603329768e-06
2013,-22.85253143310547,-58.767215728759766,0.0023178099654614925,17.06641960144043,0.4847336709499359,7.724761985627993e-07
2014,-22.682453155517578,-58.76234817504883,0.0023159789852797985,17.00775146484375,0.4796614646911621,9.53674295089968e-09
2015,-22.512958526611328,-58.75752258300781,0.002314071636646986,16.949575424194336,0.47455793619155884,1.115798909268051e-06
2016,-22.344039916992188,-58.75275421142578,0.002311973599717021,16.89188003540039,0.46941718459129333,-2.47955313170678e-07
2017,-22.17569351196289,-58.74802780151367,0.0023097991943359375,16.83466911315918,0.46423646807670593,1.907348590179936e-08
2018,-22.007911682128906,-58.74334716796875,0.0023075484205037355,16.777952194213867,0.4590131640434265,1.0299681889591739e-06
2019,-21.840694427490234,-58.73872375488281,0.002305259695276618,16.721731185913086,0.45374631881713867,1.4019011587151908e-06
2020,-21.674036026000977,-58.734153747558594,0.0023029327858239412,16.665992736816406,0.4484362006187439,1.8596648487800849e-06
2021,-21.50792694091797,-58.729637145996094,0.002300529507920146,16.610721588134766,0.44308313727378845,1.783370976227161e-06
2022,-21.342365264892578,-58.72517013549805,0.0022980498615652323,16.555912017822266,0.437696248292923,1.449584942747606e-06
2023,-21.177350997924805,-58.72075653076172,0.002295532263815403,16.501571655273438,0.43227633833885193,3.337860050578456e-07
2024,-21.01287269592285,-58.71639633178711,0.0022929380647838116,16.447702407836914,0.42682552337646484,-2.0027160019253643e-07
2025,-20.84893035888672,-58.71208190917969,0.0022902297787368298,16.39429473876953,0.4213455617427826,-1.4305113893442467e-07
2026,-20.685514450073242,-58.70783233642578,0.0022875212598592043,16.341339111328125,0.4158381521701813,1.4305113893442467e-07
2027,-20.522626876831055,-58.70363235473633,0.0022848129738122225,16.288829803466797,0.4103067219257355,1.5068053471622989e-06
2028,-20.36025619506836,-58.699485778808594,0.0022820662707090378,16.236766815185547,0.4047534465789795,4.386901650832442e-07
2029,-20.19840431213379,-58.69539260864258,0.0022792434319853783,16.18514633178711,0.39918097853660583,-4.768371297814156e-08
2030,-20.037063598632812,-58.69136047363281,0.0022764205932617188,16.13396644592285,0.39359182119369507,1.4972686130931834e-06
2031,-19.876230239868164,-58.687400817871094,0.0022735977545380592,16.08326530456543,0.3861461579799652,1.163482693300466e-06
2032,-19.715900421142578,-58.68350601196289,0.002270660363137722,16.032958984375,0.3796180188655853,-3.0517577442878974e-07
2033,-19.556066513061523,-58.67966842651367,0.0022679518442600965,15.98309326171875,0.37313905358314514,1.3160705520931515e-06
2034,-19.396728515625,-58.6758918762207,0.0022649383172392845,15.9336576461792,0.3667014241218567,-9.059905892172537e-07
2035,-19.23788070678711,-58.67218017578125,0.002261962741613388,15.884639739990234,0.3602984547615051,-9.536742595628311e-08
2036,-19.079519271850586,-58.66853332519531,0.0022590637672692537,15.83602523803711,0.3539257347583771,7.534026735811494e-07
2037,-18.921640396118164,-58.66494369506836,0.0022561263758689165,15.787817001342773,0.34757962822914124,1.6498565855727065e-06
2038,-18.764238357543945,-58.66141891479492,0.002253379672765732,15.740021705627441,0.34125709533691406,2.57492069977161e-06
2039,-18.607311248779297,-58.657958984375,0.0022502518258988857,15.69264030456543,0.3349566161632538,-1.8882750509874313e-06
2040,-18.45085334777832,-58.65456008911133,0.0022474287543445826,15.645661354064941,0.32867634296417236,1.573562599332945e-06
2041,-18.29486083984375,-58.65122604370117,0.0022444152273237705,15.599071502685547,0.3224215507507324,-2.2888182229507947e-06
2042,-18.139331817626953,-58.64794921875,0.0022414017003029585,15.552871704101562,0.3161909878253937,-7.915496667010302e-07
2043,-17.98426055908203,-58.64473342895508,0.002238426124677062,15.50706672668457,0.30998358130455017,1.0871887070607045e-06
2044,-17.829641342163086,-58.64158248901367,0.002235488733276725,15.461653709411621,0.3037988841533661,2.2029876163287554e-06
2045,-17.675474166870117,-58.63848876953125,0.0022327040787786245,15.4166259765625,0.2976367771625519,1.6212462696785224e-06
