TimeStep,PosX,PosY,PosZ,VelX,VelY,VelZ
2165,33.44216537475586,-58.45737838745117,0.0014780425699427724,30.273921966552734,-0.3349340856075287,3.147125084979052e-07
2166,33.74494934082031,-58.46072769165039,0.0014890671009197831,30.27951431274414,-0.33458778262138367,5.722045557376987e-07
2167,34.04774856567383,-58.46406936645508,0.0015016555553302169,30.2814884185791,-0.33395519852638245,2.441406195430318e-06
2168,34.35054016113281,-58.4674072265625,0.0015149307437241077,30.28066062927246,-0.33330467343330383,-4.863738922722405e-07
2169,34.65330123901367,-58.470741271972656,0.0015290450537577271,30.27781867980957,-0.33264315128326416,-2.47955313170678e-07
2170,34.95602035522461,-58.47406768798828,0.0015436172252520919,30.273710250854492,-0.3319765031337738,2.9563904035967425e-07
2171,35.258689880371094,-58.477386474609375,0.0015584182692691684,30.269020080566406,-0.33130866289138794,1.3923644246460753e-06
2172,35.561317443847656,-58.48069763183594,0.0015730666927993298,30.2643985748291,-0.3301515579223633,2.1076202756376006e-06
2173,35.8639030456543,-58.4839973449707,0.0015876006800681353,30.26045036315918,-0.3292015790939331,3.957748504035408e-06
2174,36.166465759277344,-58.48728942871094,0.0016016005538403988,30.257761001586914,-0.3282639682292938,3.5572052183852065e-06
2175,36.469017028808594,-58.490570068359375,0.0016150283627212048,30.256845474243164,-0.3273492455482483,4.301070930523565e-06
2176,36.771583557128906,-58.49385070800781,0.001627159072086215,30.25821876525879,-0.3264569044113159,7.24792471373803e-07
2177,37.07419204711914,-58.49711608886719,0.0016386413481086493,30.2620906829834,-0.3255864381790161,6.351470801746473e-06
2178,37.37686538696289,-58.5003776550293,0.0016487502725794911,30.268524169921875,-0.3247363269329071,1.4781951449549524e-06
2179,37.679630279541016,-58.503631591796875,0.0016573715256527066,30.27754783630371,-0.32345104217529297,1.430511474609375e-06
2180,37.98249053955078,-58.50687026977539,0.0016652678605169058,30.287065505981445,-0.32234305143356323,6.9427487687789835e-06
2181,38.28544235229492,-58.510101318359375,0.0016725158784538507,30.295927047729492,-0.3212187886238098,4.110336249141255e-06
2182,38.588462829589844,-58.5133171081543,0.0016789245419204235,30.30304527282715,-0.3200497031211853,1.306533818024036e-06
2183,38.89152908325195,-58.51652526855469,0.0016852187691256404,30.307374954223633,-0.31883278489112854,2.8896331514260964e-06
2184,39.19459915161133,-58.51972198486328,0.0016916656168177724,30.307897567749023,-0.31757044792175293,3.5953521546616685e-06
2185,39.49762725830078,-58.52290344238281,0.0016986846458166838,30.303672790527344,-0.3158379793167114,2.7656553811539197e-06
2186,39.800559997558594,-58.52606964111328,0.0017064666608348489,30.293928146362305,-0.31420597434043884,2.5844574338407256e-06
2187,40.10332489013672,-58.52921676635742,0.0017151259817183018,30.277982711791992,-0.31250816583633423,2.7847288492921507e-06
2188,40.40586471557617,-58.532352447509766,0.0017253875266760588,30.255231857299805,-0.31073784828186035,6.809234491811367e-06
2189,40.70810317993164,-58.53546905517578,0.0017372512957081199,30.225154876708984,-0.30889010429382324,4.95910626341356e-06
2190,41.009971618652344,-58.53856658935547,0.0017504882998764515,30.188194274902344,-0.3069675862789154,1.363754222438729e-06
2191,41.3114013671875,-58.541648864746094,0.0017654418479651213,30.144784927368164,-0.30495283007621765,2.2888182229507947e-06
2192,41.612342834472656,-58.54470443725586,0.00178184499964118,30.096195220947266,-0.3028753101825714,3.2806394756335067e-06
2193,41.91276168823242,-58.54773712158203,0.0017994689987972379,30.04433822631836,-0.30042728781700134,3.6525725590763614e-06
2194,42.2126350402832,-58.55074691772461,0.0018180465558543801,29.98966407775879,-0.2980729341506958,4.9877166929945815e-06
2195,42.51194381713867,-58.55373764038086,0.001837234478443861,29.932540893554688,-0.2956806421279907,5.750655873271171e-06
2196,42.81065368652344,-58.55670928955078,0.0018568419618532062,29.87330436706543,-0.29325100779533386,5.14984139954322e-06
2197,43.1087532043457,-58.55964660644531,0.0018766784342005849,29.81226921081543,-0.29078590869903564,5.559921191888861e-06
2198,43.40622329711914,-58.56256103515625,0.001896820031106472,29.749723434448242,-0.28828707337379456,5.769729341409402e-06
2199,43.703060150146484,-58.565452575683594,0.0019162750104442239,29.68639373779297,-0.28575852513313293,8.29696659820911e-07
2200,43.9992561340332,-58.56832504272461,0.0019360351143404841,29.621793746948242,-0.2831980884075165,6.036758350091986e-06
2201,44.29479217529297,-58.5711669921875,0.001955184852704406,29.556182861328125,-0.2806081771850586,1.4400482086784905e-06
2202,44.58967208862305,-58.573978424072266,0.0019738769624382257,29.490089416503906,-0.2779918313026428,2.422332727292087e-06
2203,44.88388442993164,-58.57676696777344,0.0019919967744499445,29.424028396606445,-0.27532655000686646,2.002715973503655e-06
2204,45.17744827270508,-58.57952880859375,0.002009429968893528,29.35848617553711,-0.2724756896495819,2.1457672119140625e-06
2205,45.47037124633789,-58.58226013183594,0.0020260619930922985,29.293930053710938,-0.26961544156074524,3.3855437777674524e-06
